config_name,backbone,attention,loss_type,use_imbalance,use_contrastive,cdw_power,contrastive_lambda,contrastive_beta,center_crop_ratio,val_qwk_mean,val_qwk_std,val_acc_mean,val_acc_std,val_mae_mean,val_mae_std,val_macro_f1_mean,val_macro_f1_std,val_ece_mean,val_ece_std,val_f1_class0_mean,val_f1_class1_mean,val_f1_class2_mean,val_f1_class3_mean,val_f1_class4_mean,test_qwk_mean,test_qwk_std,test_acc_mean,test_acc_std,test_mae_mean,test_mae_std,test_macro_f1_mean,test_macro_f1_std,test_ece_mean,test_ece_std,test_f1_class0_mean,test_f1_class1_mean,test_f1_class2_mean,test_f1_class3_mean,test_f1_class4_mean
A3b_weight_only,convnext_tiny,triplet,cdw_ce,True,False,3.0,0.5,1.0,0.8,0.8165752504551499,0.003794548106752086,0.6200712877641773,0.013652430504192414,0.4191470682620456,0.011612259511885922,0.6614324714418298,0.016243062536155664,0.1539778612556874,0.06663673636444399,0.7359027744465475,0.3891367604801568,0.5390527337201573,0.7837723597801769,0.8592977287821114,0.8437662986627934,0.0,0.6467391304347826,0.0,0.3780193236714976,0.0,0.6927475828712505,0.0,0.0813704718642189,0.0,0.7618283881315157,0.3825,0.5809128630705395,0.8538812785388128,0.8846153846153846
