config_name,backbone,attention,loss_type,use_imbalance,use_contrastive,cdw_power,contrastive_lambda,contrastive_beta,center_crop_ratio,val_qwk_mean,val_qwk_std,val_acc_mean,val_acc_std,val_mae_mean,val_mae_std,val_macro_f1_mean,val_macro_f1_std,val_ece_mean,val_ece_std,val_f1_class0_mean,val_f1_class1_mean,val_f1_class2_mean,val_f1_class3_mean,val_f1_class4_mean,test_qwk_mean,test_qwk_std,test_acc_mean,test_acc_std,test_mae_mean,test_mae_std,test_macro_f1_mean,test_macro_f1_std,test_ece_mean,test_ece_std,test_f1_class0_mean,test_f1_class1_mean,test_f1_class2_mean,test_f1_class3_mean,test_f1_class4_mean
baseline_swin_tiny_patch4_window7_224,swin_tiny_patch4_window7_224,none,ce,False,False,3.0,0.5,1.0,0.8,0.7996090357521929,0.004428383613799033,0.6543015632879475,0.017747559600109986,0.4211105762618622,0.012156430050440451,0.6566609303754429,0.02122530873801606,0.05932713990878115,0.031228595608341906,0.7542236536304163,0.3035781073058254,0.6173244271269811,0.7794627759283518,0.8287156878856408,0.8312875358776661,0.0,0.6896135265700483,0.0,0.37016908212560384,0.0,0.6931473641006599,0.0,0.025481431092617017,0.0,0.7837837837837838,0.2862903225806452,0.6651270207852193,0.8463251670378619,0.8842105263157894
