config_name,backbone,attention,loss_type,use_imbalance,use_contrastive,cdw_power,contrastive_lambda,contrastive_beta,center_crop_ratio,val_qwk_mean,val_qwk_std,val_acc_mean,val_acc_std,val_mae_mean,val_mae_std,val_macro_f1_mean,val_macro_f1_std,val_ece_mean,val_ece_std,val_f1_class0_mean,val_f1_class1_mean,val_f1_class2_mean,val_f1_class3_mean,val_f1_class4_mean,test_qwk_mean,test_qwk_std,test_acc_mean,test_acc_std,test_mae_mean,test_mae_std,test_macro_f1_mean,test_macro_f1_std,test_ece_mean,test_ece_std,test_f1_class0_mean,test_f1_class1_mean,test_f1_class2_mean,test_f1_class3_mean,test_f1_class4_mean
attn_none_ckpt,convnext_tiny,none,cdw_ce,False,False,3.0,0.5,1.0,0.8,0.7941189322150779,0.05343478645239974,0.6114305689267867,0.038630788213806055,0.43596593774354736,0.053982033633072746,0.5933035704493403,0.13451389356507193,0.19087148558897143,0.07131248557389294,0.7393441396796876,0.37108502397420906,0.5719925271271552,0.6228531541660052,0.6612430072996448,0.8447440723416741,0.0,0.6666666666666666,0.0,0.3665458937198068,0.0,0.691376600954351,0.0,0.064601664111954,0.0,0.7749419953596288,0.3840682788051209,0.6264441591784339,0.8333333333333334,0.8380952380952381
