config_name,backbone,attention,loss_type,use_imbalance,use_contrastive,cdw_power,contrastive_lambda,contrastive_beta,center_crop_ratio,val_qwk_mean,val_qwk_std,val_acc_mean,val_acc_std,val_mae_mean,val_mae_std,val_macro_f1_mean,val_macro_f1_std,val_ece_mean,val_ece_std,val_f1_class0_mean,val_f1_class1_mean,val_f1_class2_mean,val_f1_class3_mean,val_f1_class4_mean,test_qwk_mean,test_qwk_std,test_acc_mean,test_acc_std,test_mae_mean,test_mae_std,test_macro_f1_mean,test_macro_f1_std,test_ece_mean,test_ece_std,test_f1_class0_mean,test_f1_class1_mean,test_f1_class2_mean,test_f1_class3_mean,test_f1_class4_mean
coordfix_cdwce_check,convnext_tiny,coord,cdw_ce,False,False,3.0,0.5,1.0,0.8,0.7839811893250493,0.048056875684506326,0.5958444505570073,0.02608575915029022,0.45443680374088846,0.043107375674062406,0.5416190797738076,0.1255066793277363,0.20283755870149575,0.0539635620409359,0.7374413903235726,0.34359856967107316,0.5606772506715234,0.5769276387523191,0.4894505494505495,0.8359596827865332,0.0,0.6503623188405797,0.0,0.3804347826086957,0.0,0.6725830000239913,0.0,0.06664566103602955,0.0,0.7735408560311284,0.36056338028169016,0.6206060606060606,0.7918781725888325,0.8163265306122449
