config_name,backbone,attention,loss_type,use_imbalance,use_contrastive,cdw_power,contrastive_lambda,contrastive_beta,center_crop_ratio,val_qwk_mean,val_qwk_std,val_acc_mean,val_acc_std,val_mae_mean,val_mae_std,val_macro_f1_mean,val_macro_f1_std,val_ece_mean,val_ece_std,val_f1_class0_mean,val_f1_class1_mean,val_f1_class2_mean,val_f1_class3_mean,val_f1_class4_mean,test_qwk_mean,test_qwk_std,test_acc_mean,test_acc_std,test_mae_mean,test_mae_std,test_macro_f1_mean,test_macro_f1_std,test_ece_mean,test_ece_std,test_f1_class0_mean,test_f1_class1_mean,test_f1_class2_mean,test_f1_class3_mean,test_f1_class4_mean
A1_cdw,convnext_tiny,none,cdw_ce,False,False,3.0,0.5,1.0,0.8,0.818301865788752,0.010993128490673514,0.624873622763184,0.014498603301690907,0.4137377557725515,0.017343418863788602,0.6445064421669466,0.04642442588430337,0.1736074151842568,0.05378792607328312,0.7463813160304004,0.37259925038636593,0.5661323640113011,0.7586295386211469,0.7787897417855192,0.8437243056127733,0.004486633127726124,0.6549919484702094,0.0005693291313901374,0.3731884057971014,0.0034159747883408245,0.6871977072375532,0.007142070322004727,0.0962443235727708,0.007177584669984322,0.7675697420500187,0.377910001246734,0.6096062584921286,0.8351830280485366,0.8457195063503474
