config_name,backbone,attention,loss_type,use_imbalance,use_contrastive,cdw_power,contrastive_lambda,contrastive_beta,center_crop_ratio,val_qwk_mean,val_qwk_std,val_acc_mean,val_acc_std,val_mae_mean,val_mae_std,val_macro_f1_mean,val_macro_f1_std,val_ece_mean,val_ece_std,val_f1_class0_mean,val_f1_class1_mean,val_f1_class2_mean,val_f1_class3_mean,val_f1_class4_mean,test_qwk_mean,test_qwk_std,test_acc_mean,test_acc_std,test_mae_mean,test_mae_std,test_macro_f1_mean,test_macro_f1_std,test_ece_mean,test_ece_std,test_f1_class0_mean,test_f1_class1_mean,test_f1_class2_mean,test_f1_class3_mean,test_f1_class4_mean
A3a_sampler_only,convnext_tiny,triplet,cdw_ce,True,False,3.0,0.5,1.0,0.8,0.8164234464354383,0.005618793364855343,0.6150751845229909,0.01282305961888144,0.41899417778389036,0.008655346962222952,0.6264245682199778,0.07273477681923693,0.18278048761446186,0.0261548936949944,0.7203167767227271,0.38353335691223495,0.5842339471467505,0.7647104110939862,0.6793283492241906,0.8399070625175172,0.0,0.6431159420289855,0.0,0.38164251207729466,0.0,0.6857925647800716,0.0,0.09560873411631816,0.0,0.7530562347188264,0.3778337531486146,0.5984251968503937,0.8511627906976744,0.8484848484848485
