config_name,backbone,attention,loss_type,use_imbalance,use_contrastive,cdw_power,contrastive_lambda,contrastive_beta,center_crop_ratio,val_qwk_mean,val_qwk_std,val_acc_mean,val_acc_std,val_mae_mean,val_mae_std,val_macro_f1_mean,val_macro_f1_std,val_ece_mean,val_ece_std,val_f1_class0_mean,val_f1_class1_mean,val_f1_class2_mean,val_f1_class3_mean,val_f1_class4_mean,test_qwk_mean,test_qwk_std,test_acc_mean,test_acc_std,test_mae_mean,test_mae_std,test_macro_f1_mean,test_macro_f1_std,test_ece_mean,test_ece_std,test_f1_class0_mean,test_f1_class1_mean,test_f1_class2_mean,test_f1_class3_mean,test_f1_class4_mean
contrastive_lambda_0.1,convnext_tiny,triplet,cdw_ce,True,True,3.0,0.1,1.0,0.8,0.8195616375557433,0.00832853367226759,0.6168963462155596,0.02228314066911147,0.41763008297804066,0.017314411071464645,0.6547588026710178,0.014846609757252155,0.1736049982550364,0.01743426859978925,0.736082106838699,0.3812103952281481,0.5349754592096323,0.7816862075999212,0.8398398444786889,0.8510618480626527,0.0,0.6618357487922706,0.0,0.3611111111111111,0.0,0.702648447131645,0.0,0.08389345061591859,0.0,0.78060413354531,0.41089108910891087,0.5850914205344585,0.8604651162790697,0.8761904761904762
